date,rank,song,artist,last-week,peak-rank,weeks-on-board
2/19/2011,42,Waiting For The End,Linkin Park,49,42,18
2/19/2011,43,Like A G6,Far*East Movement Featuring Cataracs & Dev,36,1,26
2/19/2011,44,Secrets,OneRepublic,39,21,33
2/19/2011,45,Are You Gonna Kiss Me Or Not,Thompson Square,42,42,8
2/19/2011,46,Who Are You When I'm Not Looking,Blake Shelton,46,46,14
2/19/2011,47,Animal,Neon Trees,41,13,36
2/19/2011,48,Please Don't Go,Mike Posner,43,16,20
2/19/2011,49,Never Say Never,Justin Bieber Featuring Jaden Smith,62,33,8
2/19/2011,50,Fall For Your Type,Jamie Foxx Featuring Drake,51,50,9
2/12/2011,1,Grenade,Bruno Mars,1,1,18
2/12/2011,2,F**kin' Perfect,P!nk,11,2,5
2/12/2011,3,Firework,Katy Perry,2,1,15
2/12/2011,4,Black And Yellow,Wiz Khalifa,3,3,17
2/12/2011,5,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,4,4,10
2/12/2011,6,What's My Name?,Rihanna Featuring Drake,5,1,15
2/12/2011,7,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,10,7,18
2/12/2011,8,Hold It Against Me,Britney Spears,6,1,3
2/12/2011,9,Rocketeer,Far*East Movement Featuring Ryan Tedder,16,9,9
2/12/2011,10,We R Who We R,Ke$ha,7,1,14
2/12/2011,11,Raise Your Glass,P!nk,8,1,17
2/12/2011,12,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,13,12,10
2/12/2011,13,Just The Way You Are,Bruno Mars,12,1,28
2/12/2011,14,The Time (Dirty Bit),The Black Eyed Peas,9,4,12
2/12/2011,15,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,15,13,21
2/12/2011,16,Yeah 3X,Chris Brown,17,15,14
2/12/2011,17,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,14,9,7
2/12/2011,18,Back To December,Taylor Swift,22,6,14
2/12/2011,19,F**k You! (Forget You),CeeLo Green,20,9,23
2/12/2011,20,Stereo Love,Edward Maya & Vika Jigulina,19,16,17
2/12/2011,21,Only Girl (In The World),Rihanna,18,1,21
2/12/2011,22,Jar Of Hearts,Christina Perri,26,22,18
2/12/2011,23,More,Usher,25,23,8
2/12/2011,24,What The Hell,Avril Lavigne,31,13,3
2/12/2011,25,Dynamite,Taio Cruz,21,2,35
2/12/2011,26,Higher,Taio Cruz Featuring Travie McCoy,28,26,7
2/12/2011,27,Moment 4 Life,Nicki Minaj Featuring Drake,37,27,7
2/12/2011,28,Down On Me,Jeremih Featuring 50 Cent,30,28,12
2/12/2011,29,Just A Dream,Nelly,23,3,24
2/12/2011,30,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,24,4,29
2/12/2011,31,Pretty Girl Rock,Keri Hilson,35,31,10
2/12/2011,32,Bottoms Up,Trey Songz Featuring Nicki Minaj,27,6,25
2/12/2011,33,Somewhere With You,Kenny Chesney,34,31,13
2/12/2011,34,Who Dat Girl,Flo Rida Featuring Akon,32,29,9
2/12/2011,35,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,39,35,13
2/12/2011,36,Like A G6,Far*East Movement Featuring Cataracs & Dev,29,1,25
2/12/2011,37,Teenage Dream,Katy Perry,33,1,28
2/12/2011,38,Marry Me,Train,42,38,11
2/12/2011,39,Secrets,OneRepublic,40,21,32
2/12/2011,40,Rhythm of Love,Plain White T's,41,40,20
2/12/2011,41,Animal,Neon Trees,38,13,35
2/12/2011,42,Are You Gonna Kiss Me Or Not,Thompson Square,51,42,7
2/12/2011,43,Please Don't Go,Mike Posner,36,16,19
2/12/2011,44,Right Above It,Lil Wayne Featuring Drake,43,6,24
2/12/2011,45,Felt Good On My Lips,Tim McGraw,44,26,13
2/12/2011,46,Who Are You When I'm Not Looking,Blake Shelton,46,46,13
2/12/2011,47,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,47,30,18
2/12/2011,48,Let Me Down Easy,Billy Currington,52,48,10
2/12/2011,49,Waiting For The End,Linkin Park,50,49,17
2/12/2011,50,I Like It,Enrique Iglesias Featuring Pitbull,48,4,38
2/5/2011,1,Grenade,Bruno Mars,2,1,17
2/5/2011,2,Firework,Katy Perry,3,1,14
2/5/2011,3,Black And Yellow,Wiz Khalifa,5,3,16
2/5/2011,4,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,6,4,9
2/5/2011,5,What's My Name?,Rihanna Featuring Drake,4,1,14
2/5/2011,6,Hold It Against Me,Britney Spears,1,1,2
2/5/2011,7,We R Who We R,Ke$ha,7,1,13
2/5/2011,8,Raise Your Glass,P!nk,8,1,16
2/5/2011,9,The Time (Dirty Bit),The Black Eyed Peas,9,4,11
2/5/2011,10,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,20,10,17
2/5/2011,11,F**kin' Perfect,P!nk,30,11,4
2/5/2011,12,Just The Way You Are,Bruno Mars,10,1,27
2/5/2011,13,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,19,13,9
2/5/2011,14,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,11,9,6
2/5/2011,15,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,14,13,20
2/5/2011,16,Rocketeer,Far*East Movement Featuring Ryan Tedder,17,16,8
2/5/2011,17,Yeah 3X,Chris Brown,15,15,13
2/5/2011,18,Only Girl (In The World),Rihanna,12,1,20
2/5/2011,19,Stereo Love,Edward Maya & Vika Jigulina,16,16,16
2/5/2011,20,F**k You! (Forget You),CeeLo Green,22,9,22
2/5/2011,21,Dynamite,Taio Cruz,18,2,34
2/5/2011,22,Back To December,Taylor Swift,26,6,13
2/5/2011,23,Just A Dream,Nelly,21,3,23
2/5/2011,24,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,25,4,28
2/5/2011,25,More,Usher,33,25,7
2/5/2011,26,Jar Of Hearts,Christina Perri,28,26,17
2/5/2011,27,Bottoms Up,Trey Songz Featuring Nicki Minaj,24,6,24
2/5/2011,28,Higher,Taio Cruz Featuring Travie McCoy,37,28,6
2/5/2011,29,Like A G6,Far*East Movement Featuring Cataracs & Dev,27,1,24
2/5/2011,30,Down On Me,Jeremih Featuring 50 Cent,38,30,11
2/5/2011,31,What The Hell,Avril Lavigne,13,13,2
2/5/2011,32,Who Dat Girl,Flo Rida Featuring Akon,29,29,8
2/5/2011,33,Teenage Dream,Katy Perry,32,1,27
2/5/2011,34,Somewhere With You,Kenny Chesney,35,31,12
2/5/2011,35,Pretty Girl Rock,Keri Hilson,39,31,9
2/5/2011,36,Please Don't Go,Mike Posner,31,16,18
2/5/2011,37,Moment 4 Life,Nicki Minaj Featuring Drake,44,37,6
2/5/2011,38,Animal,Neon Trees,34,13,34
2/5/2011,39,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,43,39,12
2/5/2011,40,Secrets,OneRepublic,36,21,31
2/5/2011,41,Rhythm of Love,Plain White T's,47,41,19
2/5/2011,42,Marry Me,Train,42,42,10
2/5/2011,43,Right Above It,Lil Wayne Featuring Drake,40,6,23
2/5/2011,44,Felt Good On My Lips,Tim McGraw,41,26,12
2/5/2011,45,For The First Time,The Script,80,45,4
2/5/2011,46,Who Are You When I'm Not Looking,Blake Shelton,50,46,12
2/5/2011,47,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,46,30,17
2/5/2011,48,I Like It,Enrique Iglesias Featuring Pitbull,45,4,37
2/5/2011,49,H*A*M,Kanye West Jay Z,23,23,2
2/5/2011,50,Waiting For The End,Linkin Park,56,50,16
1/29/2011,1,Hold It Against Me,Britney Spears,,1,1
1/29/2011,2,Grenade,Bruno Mars,1,1,16
1/29/2011,3,Firework,Katy Perry,2,1,13
1/29/2011,4,What's My Name?,Rihanna Featuring Drake,3,1,13
1/29/2011,5,Black And Yellow,Wiz Khalifa,7,5,15
1/29/2011,6,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,6,6,8
1/29/2011,7,We R Who We R,Ke$ha,4,1,12
1/29/2011,8,Raise Your Glass,P!nk,5,1,15
1/29/2011,9,The Time (Dirty Bit),The Black Eyed Peas,8,4,10
1/29/2011,10,Just The Way You Are,Bruno Mars,9,1,26
1/29/2011,11,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,12,9,5
1/29/2011,12,Only Girl (In The World),Rihanna,10,1,19
1/29/2011,13,What The Hell,Avril Lavigne,,13,1
1/29/2011,14,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,13,13,19
1/29/2011,15,Yeah 3X,Chris Brown,16,15,12
1/29/2011,16,Stereo Love,Edward Maya & Vika Jigulina,17,16,15
1/29/2011,17,Rocketeer,Far*East Movement Featuring Ryan Tedder,23,17,7
1/29/2011,18,Dynamite,Taio Cruz,11,2,33
1/29/2011,19,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,20,18,8
1/29/2011,20,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,22,20,16
1/29/2011,21,Just A Dream,Nelly,15,3,22
1/29/2011,22,F**k You! (Forget You),CeeLo Green,21,9,21
1/29/2011,23,H*A*M,Kanye West Jay Z,,23,1
1/29/2011,24,Bottoms Up,Trey Songz Featuring Nicki Minaj,14,6,23
1/29/2011,25,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,18,4,27
1/29/2011,26,Back To December,Taylor Swift,25,6,12
1/29/2011,27,Like A G6,Far*East Movement Featuring Cataracs & Dev,19,1,23
1/29/2011,28,Jar Of Hearts,Christina Perri,30,28,16
1/29/2011,29,Who Dat Girl,Flo Rida Featuring Akon,39,29,7
1/29/2011,30,F**kin' Perfect,P!nk,57,30,3
1/29/2011,31,Please Don't Go,Mike Posner,24,16,17
1/29/2011,32,Teenage Dream,Katy Perry,26,1,26
1/29/2011,33,More,Usher,47,33,6
1/29/2011,34,Animal,Neon Trees,27,13,33
1/29/2011,35,Somewhere With You,Kenny Chesney,31,31,11
1/29/2011,36,Secrets,OneRepublic,28,21,30
1/29/2011,37,Higher,Taio Cruz Featuring Travie McCoy,36,36,5
1/29/2011,38,Down On Me,Jeremih Featuring 50 Cent,45,38,10
1/29/2011,39,Pretty Girl Rock,Keri Hilson,35,31,8
1/29/2011,40,Right Above It,Lil Wayne Featuring Drake,29,6,22
1/29/2011,41,Felt Good On My Lips,Tim McGraw,32,26,11
1/29/2011,42,Marry Me,Train,56,42,9
1/29/2011,43,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,49,43,11
1/29/2011,44,Moment 4 Life,Nicki Minaj Featuring Drake,51,44,5
1/29/2011,45,I Like It,Enrique Iglesias Featuring Pitbull,34,4,36
1/29/2011,46,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,37,30,16
1/29/2011,47,Rhythm of Love,Plain White T's,42,42,18
1/29/2011,48,Club Can't Handle Me,Flo Rida Featuring David Guetta,33,9,29
1/29/2011,49,If I Die Young,The Band Perry,38,19,28
1/29/2011,50,Who Are You When I'm Not Looking,Blake Shelton,52,50,11
1/22/2011,1,Grenade,Bruno Mars,2,1,15
1/22/2011,2,Firework,Katy Perry,1,1,12
1/22/2011,3,What's My Name?,Rihanna Featuring Drake,4,1,12
1/22/2011,4,We R Who We R,Ke$ha,3,1,11
1/22/2011,5,Raise Your Glass,P!nk,5,1,14
1/22/2011,6,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,6,6,7
1/22/2011,7,Black And Yellow,Wiz Khalifa,8,6,14
1/22/2011,8,The Time (Dirty Bit),The Black Eyed Peas,7,4,9
1/22/2011,9,Just The Way You Are,Bruno Mars,9,1,25
1/22/2011,10,Only Girl (In The World),Rihanna,12,1,18
1/22/2011,11,Dynamite,Taio Cruz,13,2,32
1/22/2011,12,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,17,9,4
1/22/2011,13,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,15,13,18
1/22/2011,14,Bottoms Up,Trey Songz Featuring Nicki Minaj,11,6,22
1/22/2011,15,Just A Dream,Nelly,10,3,21
1/22/2011,16,Yeah 3X,Chris Brown,19,16,11
1/22/2011,17,Stereo Love,Edward Maya & Vika Jigulina,21,16,14
1/22/2011,18,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,16,4,26
1/22/2011,19,Like A G6,Far*East Movement Featuring Cataracs & Dev,14,1,22
1/22/2011,20,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,23,18,7
1/22/2011,21,F**k You! (Forget You),CeeLo Green,22,9,20
1/22/2011,22,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,27,22,15
1/22/2011,23,Rocketeer,Far*East Movement Featuring Ryan Tedder,34,23,6
1/22/2011,24,Please Don't Go,Mike Posner,20,16,16
1/22/2011,25,Back To December,Taylor Swift,25,6,11
1/22/2011,26,Teenage Dream,Katy Perry,18,1,25
1/22/2011,27,Animal,Neon Trees,24,13,32
1/22/2011,28,Secrets,OneRepublic,26,21,29
1/22/2011,29,Right Above It,Lil Wayne Featuring Drake,28,6,21
1/22/2011,30,Jar Of Hearts,Christina Perri,41,30,15
1/22/2011,31,Somewhere With You,Kenny Chesney,44,31,10
1/22/2011,32,Felt Good On My Lips,Tim McGraw,42,26,10
1/22/2011,33,Club Can't Handle Me,Flo Rida Featuring David Guetta,30,9,28
1/22/2011,34,I Like It,Enrique Iglesias Featuring Pitbull,32,4,35
1/22/2011,35,Pretty Girl Rock,Keri Hilson,40,31,7
1/22/2011,36,Higher,Taio Cruz Featuring Travie McCoy,47,36,4
1/22/2011,37,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,46,30,15
1/22/2011,38,If I Die Young,The Band Perry,33,19,27
1/22/2011,39,Who Dat Girl,Flo Rida Featuring Akon,53,39,6
1/22/2011,40,No Love,Eminem Featuring Lil Wayne,38,23,19
1/22/2011,41,Whip My Hair,WILLOW,29,11,12
1/22/2011,42,Rhythm of Love,Plain White T's,49,42,17
1/22/2011,43,Right Thru Me,Nicki Minaj,39,26,15
1/22/2011,44,Stuck Like Glue,Sugarland,36,17,24
1/22/2011,45,Down On Me,Jeremih Featuring 50 Cent,55,45,9
1/22/2011,46,Love The Way You Lie,Eminem Featuring Rihanna,35,1,29
1/22/2011,47,More,Usher,70,47,5
1/22/2011,48,My Kinda Party,Jason Aldean,43,39,20
1/22/2011,49,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,52,49,10
1/22/2011,50,Mine,Taylor Swift,31,3,23
1/15/2011,1,Firework,Katy Perry,2,1,11
1/15/2011,2,Grenade,Bruno Mars,1,1,14
1/15/2011,3,We R Who We R,Ke$ha,3,1,10
1/15/2011,4,What's My Name?,Rihanna Featuring Drake,4,1,11
1/15/2011,5,Raise Your Glass,P!nk,5,1,13
1/15/2011,6,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,7,6,6
1/15/2011,7,The Time (Dirty Bit),The Black Eyed Peas,9,4,8
1/15/2011,8,Black And Yellow,Wiz Khalifa,6,6,13
1/15/2011,9,Just The Way You Are,Bruno Mars,10,1,24
1/15/2011,10,Just A Dream,Nelly,12,3,20
1/15/2011,11,Bottoms Up,Trey Songz Featuring Nicki Minaj,8,6,21
1/15/2011,12,Only Girl (In The World),Rihanna,13,1,17
1/15/2011,13,Dynamite,Taio Cruz,16,2,31
1/15/2011,14,Like A G6,Far*East Movement Featuring Cataracs & Dev,15,1,21
1/15/2011,15,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,14,14,17
1/15/2011,16,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,17,4,25
1/15/2011,17,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,11,9,3
1/15/2011,18,Teenage Dream,Katy Perry,21,1,24
1/15/2011,19,Yeah 3X,Chris Brown,19,19,10
1/15/2011,20,Please Don't Go,Mike Posner,20,16,15
1/15/2011,21,Stereo Love,Edward Maya & Vika Jigulina,22,16,13
1/15/2011,22,F**k You! (Forget You),CeeLo Green,26,9,19
1/15/2011,23,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,18,18,6
1/15/2011,24,Animal,Neon Trees,24,13,31
1/15/2011,25,Back To December,Taylor Swift,27,6,10
1/15/2011,26,Secrets,OneRepublic,28,21,28
1/15/2011,27,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,32,27,14
1/15/2011,28,Right Above It,Lil Wayne Featuring Drake,25,6,20
1/15/2011,29,Whip My Hair,WILLOW,23,11,11
1/15/2011,30,Club Can't Handle Me,Flo Rida Featuring David Guetta,36,9,27
1/15/2011,31,Mine,Taylor Swift,42,3,22
1/15/2011,32,I Like It,Enrique Iglesias Featuring Pitbull,38,4,34
1/15/2011,33,If I Die Young,The Band Perry,33,19,26
1/15/2011,34,Rocketeer,Far*East Movement Featuring Ryan Tedder,39,34,5
1/15/2011,35,Love The Way You Lie,Eminem Featuring Rihanna,35,1,28
1/15/2011,36,Stuck Like Glue,Sugarland,40,17,23
1/15/2011,37,Love Like Woe,The Ready Set,34,27,21
1/15/2011,38,No Love,Eminem Featuring Lil Wayne,29,23,18
1/15/2011,39,Right Thru Me,Nicki Minaj,37,26,14
1/15/2011,40,Pretty Girl Rock,Keri Hilson,31,31,6
1/15/2011,41,Jar Of Hearts,Christina Perri,43,34,14
1/15/2011,42,Felt Good On My Lips,Tim McGraw,47,26,9
1/15/2011,43,My Kinda Party,Jason Aldean,46,39,19
1/15/2011,44,Somewhere With You,Kenny Chesney,48,36,9
1/15/2011,45,Deuces,Chris Brown Featuring Tyga & Kevin McCall,44,14,27
1/15/2011,46,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,45,30,14
1/15/2011,47,Higher,Taio Cruz Featuring Travie McCoy,41,41,3
1/15/2011,48,I Just Had Sex,The Lonely Island Featuring Akon,30,30,2
1/15/2011,49,Rhythm of Love,Plain White T's,53,49,16
1/15/2011,50,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,58,50,3
1/8/2011,1,Grenade,Bruno Mars,2,1,13
1/8/2011,2,Firework,Katy Perry,1,1,10
1/8/2011,3,We R Who We R,Ke$ha,5,1,9
1/8/2011,4,What's My Name?,Rihanna Featuring Drake,3,1,10
1/8/2011,5,Raise Your Glass,P!nk,4,1,12
1/8/2011,6,Black And Yellow,Wiz Khalifa,12,6,12
1/8/2011,7,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,13,7,5
1/8/2011,8,Bottoms Up,Trey Songz Featuring Nicki Minaj,11,6,20
1/8/2011,9,The Time (Dirty Bit),The Black Eyed Peas,8,4,7
1/8/2011,10,Just The Way You Are,Bruno Mars,6,1,23
1/8/2011,11,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,9,9,2
1/8/2011,12,Just A Dream,Nelly,10,3,19
1/8/2011,13,Only Girl (In The World),Rihanna,7,1,16
1/8/2011,14,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,18,14,16
1/8/2011,15,Like A G6,Far*East Movement Featuring Cataracs & Dev,14,1,20
1/8/2011,16,Dynamite,Taio Cruz,17,2,30
1/8/2011,17,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,15,4,24
1/8/2011,18,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,19,18,5
1/8/2011,19,Yeah 3X,Chris Brown,20,19,9
1/8/2011,20,Please Don't Go,Mike Posner,21,16,14
1/8/2011,21,Teenage Dream,Katy Perry,22,1,23
1/8/2011,22,Stereo Love,Edward Maya & Vika Jigulina,16,16,12
1/8/2011,23,Whip My Hair,WILLOW,35,11,10
1/8/2011,24,Animal,Neon Trees,23,13,30
1/8/2011,25,Right Above It,Lil Wayne Featuring Drake,28,6,19
1/8/2011,26,F**k You! (Forget You),CeeLo Green,24,9,18
1/8/2011,27,Back To December,Taylor Swift,26,6,9
1/8/2011,28,Secrets,OneRepublic,25,21,27
1/8/2011,29,No Love,Eminem Featuring Lil Wayne,37,23,17
1/8/2011,30,I Just Had Sex,The Lonely Island Featuring Akon,,30,1
1/8/2011,31,Pretty Girl Rock,Keri Hilson,42,31,5
1/8/2011,32,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,27,27,13
1/8/2011,33,If I Die Young,The Band Perry,34,19,25
1/8/2011,34,Love Like Woe,The Ready Set,48,27,20
1/8/2011,35,Love The Way You Lie,Eminem Featuring Rihanna,44,1,27
1/8/2011,36,Club Can't Handle Me,Flo Rida Featuring David Guetta,32,9,26
1/8/2011,37,Right Thru Me,Nicki Minaj,29,26,13
1/8/2011,38,I Like It,Enrique Iglesias Featuring Pitbull,33,4,33
1/8/2011,39,Rocketeer,Far*East Movement Featuring Ryan Tedder,41,39,4
1/8/2011,40,Stuck Like Glue,Sugarland,47,17,22
1/8/2011,41,Higher,Taio Cruz Featuring Travie McCoy,80,41,2
1/8/2011,42,Mine,Taylor Swift,52,3,21
1/8/2011,43,Jar Of Hearts,Christina Perri,46,34,13
1/8/2011,44,Deuces,Chris Brown Featuring Tyga & Kevin McCall,38,14,26
1/8/2011,45,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,30,30,13
1/8/2011,46,My Kinda Party,Jason Aldean,43,39,18
1/8/2011,47,Felt Good On My Lips,Tim McGraw,40,26,8
1/8/2011,48,Somewhere With You,Kenny Chesney,36,36,8
1/8/2011,49,Hold My Hand,Michael Jackson Duet With Akon,39,39,6
1/8/2011,50,Kush,Dr. Dre Featuring Snoop Dogg & Akon,45,34,6
1/1/2011,1,Firework,Katy Perry,1,1,9
1/1/2011,2,Grenade,Bruno Mars,3,2,12
1/1/2011,3,What's My Name?,Rihanna Featuring Drake,2,1,9
1/1/2011,4,Raise Your Glass,P!nk,4,1,11
1/1/2011,5,We R Who We R,Ke$ha,5,1,8
1/1/2011,6,Just The Way You Are,Bruno Mars,7,1,22
1/1/2011,7,Only Girl (In The World),Rihanna,6,1,15
1/1/2011,8,The Time (Dirty Bit),The Black Eyed Peas,8,4,6
1/1/2011,9,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,,9,1
1/1/2011,10,Just A Dream,Nelly,9,3,18
1/1/2011,11,Bottoms Up,Trey Songz Featuring Nicki Minaj,10,6,19
1/1/2011,12,Black And Yellow,Wiz Khalifa,11,11,11
1/1/2011,13,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,15,13,4
1/1/2011,14,Like A G6,Far*East Movement Featuring Cataracs & Dev,12,1,19
1/1/2011,15,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,13,4,23
1/1/2011,16,Stereo Love,Edward Maya & Vika Jigulina,19,16,11
1/1/2011,17,Dynamite,Taio Cruz,14,2,29
1/1/2011,18,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,16,16,15
1/1/2011,19,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,24,19,4
1/1/2011,20,Yeah 3X,Chris Brown,22,20,8
1/1/2011,21,Please Don't Go,Mike Posner,17,16,13
1/1/2011,22,Teenage Dream,Katy Perry,20,1,22
1/1/2011,23,Animal,Neon Trees,21,13,29
1/1/2011,24,F**k You! (Forget You),CeeLo Green,23,9,17
1/1/2011,25,Secrets,OneRepublic,25,21,26
1/1/2011,26,Back To December,Taylor Swift,34,6,8
1/1/2011,27,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,32,27,12
1/1/2011,28,Right Above It,Lil Wayne Featuring Drake,29,6,18
1/1/2011,29,Right Thru Me,Nicki Minaj,26,26,12
1/1/2011,30,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,33,30,12
1/1/2011,31,That's All She Wrote,T.I. Featuring Eminem,18,18,2
1/1/2011,32,Club Can't Handle Me,Flo Rida Featuring David Guetta,30,9,25
1/1/2011,33,I Like It,Enrique Iglesias Featuring Pitbull,31,4,32
1/1/2011,34,If I Die Young,The Band Perry,28,19,24
1/1/2011,35,Whip My Hair,WILLOW,27,11,9
1/1/2011,36,Somewhere With You,Kenny Chesney,37,36,7
1/1/2011,37,No Love,Eminem Featuring Lil Wayne,38,23,16
1/1/2011,38,Deuces,Chris Brown Featuring Tyga & Kevin McCall,36,14,25
1/1/2011,39,Hold My Hand,Michael Jackson Duet With Akon,65,39,5
1/1/2011,40,Felt Good On My Lips,Tim McGraw,41,26,7
1/1/2011,41,Rocketeer,Far*East Movement Featuring Ryan Tedder,60,41,3
1/1/2011,42,Pretty Girl Rock,Keri Hilson,45,42,4
1/1/2011,43,My Kinda Party,Jason Aldean,39,39,17
1/1/2011,44,Love The Way You Lie,Eminem Featuring Rihanna,40,1,26
1/1/2011,45,Kush,Dr. Dre Featuring Snoop Dogg & Akon,52,34,5
1/1/2011,46,Jar Of Hearts,Christina Perri,49,34,12
1/1/2011,47,Stuck Like Glue,Sugarland,43,17,21
1/1/2011,48,Love Like Woe,The Ready Set,42,27,19
1/1/2011,49,Can't Be Friends,Trey Songz,44,43,14
1/1/2011,50,Memories,David Guetta Featuring Kid Cudi,46,46,11
12/25/2010,1,Firework,Katy Perry,1,1,8
12/25/2010,2,What's My Name?,Rihanna Featuring Drake,3,1,8
12/25/2010,3,Grenade,Bruno Mars,5,3,11
12/25/2010,4,Raise Your Glass,P!nk,2,1,10
12/25/2010,5,We R Who We R,Ke$ha,8,1,7
12/25/2010,6,Only Girl (In The World),Rihanna,6,1,14
12/25/2010,7,Just The Way You Are,Bruno Mars,7,1,21
12/25/2010,8,The Time (Dirty Bit),The Black Eyed Peas,4,4,5
12/25/2010,9,Just A Dream,Nelly,9,3,17
12/25/2010,10,Bottoms Up,Trey Songz Featuring Nicki Minaj,10,6,18
12/25/2010,11,Black And Yellow,Wiz Khalifa,14,11,10
12/25/2010,12,Like A G6,Far*East Movement Featuring Cataracs & Dev,11,1,18
12/25/2010,13,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,12,4,22
12/25/2010,14,Dynamite,Taio Cruz,13,2,28
12/25/2010,15,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,20,15,3
12/25/2010,16,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,18,16,14
12/25/2010,17,Please Don't Go,Mike Posner,19,16,12
12/25/2010,18,That's All She Wrote,T.I. Featuring Eminem,,18,1
12/25/2010,19,Stereo Love,Edward Maya & Vika Jigulina,24,19,10
12/25/2010,20,Teenage Dream,Katy Perry,15,1,21
12/25/2010,21,Animal,Neon Trees,16,13,28
12/25/2010,22,Yeah 3X,Chris Brown,33,22,7
12/25/2010,23,F**k You! (Forget You),CeeLo Green,17,9,16
12/25/2010,24,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,51,24,3
12/25/2010,25,Secrets,OneRepublic,28,21,25
12/25/2010,26,Right Thru Me,Nicki Minaj,31,26,11
12/25/2010,27,Whip My Hair,WILLOW,27,11,8
12/25/2010,28,If I Die Young,The Band Perry,30,19,23
12/25/2010,29,Right Above It,Lil Wayne Featuring Drake,32,6,17
12/25/2010,30,Club Can't Handle Me,Flo Rida Featuring David Guetta,23,9,24
12/25/2010,31,I Like It,Enrique Iglesias Featuring Pitbull,26,4,31
12/25/2010,32,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,41,32,11
12/25/2010,33,Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,35,33,11
12/25/2010,34,Back To December,Taylor Swift,43,6,7
