date,rank,song,artist,last-week,peak-rank,weeks-on-board
1/18/1992,4,Don't Let The Sun Go Down On Me,George Michael/Elton John,8,4,7
1/18/1992,5,Finally,CeCe Peniston,9,5,17
1/18/1992,6,Diamonds And Pearls,Prince And The N.P.G.,13,6,7
1/18/1992,7,I Love Your Smile,Shanice,12,7,9
1/18/1992,8,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,4,2,18
1/18/1992,9,Smells Like Teen Spirit,Nirvana,6,6,7
1/18/1992,10,Addams Groove,M.C. Hammer,7,7,7
1/18/1992,11,2 Legit 2 Quit,M.C. Hammer,5,5,11
1/18/1992,12,No Son Of Mine,Genesis,16,12,12
1/18/1992,13,Set Adrift On Memory Bliss,P.M. Dawn,11,1,14
1/18/1992,14,Wildside,Marky Mark & The Funky Bunch,10,10,11
1/18/1992,15,Mysterious Ways,U2,20,15,9
1/18/1992,16,Tell Me What You Want Me To Do,Tevin Campbell,17,16,11
1/18/1992,17,The Way I Feel About You,Karyn White,24,17,8
1/18/1992,18,Blowing Kisses In The Wind,Paula Abdul,14,6,14
1/18/1992,19,When A Man Loves A Woman,Michael Bolton,15,1,15
1/18/1992,20,That's What Love Is For,Amy Grant,21,7,17
1/18/1992,21,Keep Coming Back,Richard Marx,22,12,12
1/18/1992,22,Broken Arrow,Rod Stewart,27,22,14
1/18/1992,23,Live For Loving You,Gloria Estefan,25,22,15
1/18/1992,24,Don't Cry,Guns N' Roses,19,10,18
1/18/1992,25,Can't Stop This Thing We Started,Bryan Adams,28,2,19
1/18/1992,26,Keep It Comin',Keith Sweat,31,26,8
1/18/1992,27,Change,Lisa Stansfield,33,27,12
1/18/1992,28,O.P.P.,Naughty By Nature,18,6,20
1/18/1992,29,Forever My Lady,Jodeci,26,25,13
1/18/1992,30,Love Me All Up,Stacy Earl,37,30,10
1/18/1992,31,I'm Too Sexy,Right Said Fred,45,31,5
1/18/1992,32,Is It Good To You,Heavy D & The Boyz,32,32,9
1/18/1992,33,Cream,Prince And The N.P.G.,30,1,17
1/18/1992,34,I've Got A Lot To Learn About Love,The Storm,42,34,13
1/18/1992,35,Uhh Ahh,Boyz II Men,47,35,6
1/18/1992,36,Set The Night To Music,Roberta Flack With Maxi Priest,34,6,18
1/18/1992,37,Home Sweet Home,Motley Crue,38,37,11
1/18/1992,38,Spending My Time,Roxette,36,32,13
1/18/1992,39,I Can't Make You Love Me,Bonnie Raitt,50,39,9
1/18/1992,40,Save Up All Your Tears,Cher,44,37,14
1/18/1992,41,Live And Let Die,Guns N' Roses,41,41,5
1/18/1992,42,Angel Baby,Angelica,29,29,14
1/18/1992,43,The Unforgiven,Metallica,35,35,7
1/18/1992,44,In My Dreams,The Party,53,44,10
1/18/1992,45,Mind Playing Tricks On Me,Geto Boys,23,23,16
1/18/1992,46,Hearts Don't Think (They Feel),Natural Selection,56,46,7
1/18/1992,47,Too Blind To See It,Kym Sims,54,47,10
1/18/1992,48,Send Me An Angel,Scorpions,55,48,11
1/18/1992,49,I Wanna Be Your Girl,Icy Blu,46,46,12
1/18/1992,50,To Be With You,Mr. Big,60,50,5
1/11/1992,1,Black Or White,Michael Jackson,1,1,8
1/11/1992,2,All 4 Love,Color Me Badd,3,2,10
1/11/1992,3,Can't Let Go,Mariah Carey,4,3,9
1/11/1992,4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,2,2,17
1/11/1992,5,2 Legit 2 Quit,M.C. Hammer,8,5,10
1/11/1992,6,Smells Like Teen Spirit,Nirvana,13,6,6
1/11/1992,7,Addams Groove,M.C. Hammer,11,7,6
1/11/1992,8,Don't Let The Sun Go Down On Me,George Michael/Elton John,12,8,6
1/11/1992,9,Finally,CeCe Peniston,6,6,16
1/11/1992,10,Wildside,Marky Mark & The Funky Bunch,10,10,10
1/11/1992,11,Set Adrift On Memory Bliss,P.M. Dawn,5,1,13
1/11/1992,12,I Love Your Smile,Shanice,17,12,8
1/11/1992,13,Diamonds And Pearls,Prince And The N.P.G.,19,13,6
1/11/1992,14,Blowing Kisses In The Wind,Paula Abdul,9,6,13
1/11/1992,15,When A Man Loves A Woman,Michael Bolton,7,1,14
1/11/1992,16,No Son Of Mine,Genesis,14,13,11
1/11/1992,17,Tell Me What You Want Me To Do,Tevin Campbell,28,17,10
1/11/1992,18,O.P.P.,Naughty By Nature,18,6,19
1/11/1992,19,Don't Cry,Guns N' Roses,20,10,17
1/11/1992,20,Mysterious Ways,U2,21,20,8
1/11/1992,21,That's What Love Is For,Amy Grant,16,7,16
1/11/1992,22,Keep Coming Back,Richard Marx,15,12,11
1/11/1992,23,Mind Playing Tricks On Me,Geto Boys,35,23,15
1/11/1992,24,The Way I Feel About You,Karyn White,27,24,7
1/11/1992,25,Live For Loving You,Gloria Estefan,22,22,14
1/11/1992,26,Forever My Lady,Jodeci,29,25,12
1/11/1992,27,Broken Arrow,Rod Stewart,23,23,13
1/11/1992,28,Can't Stop This Thing We Started,Bryan Adams,24,2,18
1/11/1992,29,Angel Baby,Angelica,34,29,13
1/11/1992,30,Cream,Prince And The N.P.G.,26,1,16
1/11/1992,31,Keep It Comin',Keith Sweat,36,31,7
1/11/1992,32,Is It Good To You,Heavy D & The Boyz,41,32,8
1/11/1992,33,Change,Lisa Stansfield,30,30,11
1/11/1992,34,Set The Night To Music,Roberta Flack With Maxi Priest,31,6,17
1/11/1992,35,The Unforgiven,Metallica,46,35,6
1/11/1992,36,Spending My Time,Roxette,32,32,12
1/11/1992,37,Love Me All Up,Stacy Earl,33,33,9
1/11/1992,38,Home Sweet Home,Motley Crue,40,38,10
1/11/1992,39,Emotions,Mariah Carey,38,1,20
1/11/1992,40,Kiss You Back,Digital Underground,57,40,9
1/11/1992,41,Live And Let Die,Guns N' Roses,64,41,4
1/11/1992,42,I've Got A Lot To Learn About Love,The Storm,39,39,12
1/11/1992,43,On A Sunday Afternoon,Lighter Shade Of Brown,59,43,7
1/11/1992,44,Save Up All Your Tears,Cher,37,37,13
1/11/1992,45,I'm Too Sexy,Right Said Fred,62,45,4
1/11/1992,46,I Wanna Be Your Girl,Icy Blu,58,46,11
1/11/1992,47,Uhh Ahh,Boyz II Men,63,47,5
1/11/1992,48,Tender Kisses,Tracie Spencer,42,42,13
1/11/1992,49,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,49,20,14
1/11/1992,50,I Can't Make You Love Me,Bonnie Raitt,48,48,8
1/4/1992,1,Black Or White,Michael Jackson,1,1,7
1/4/1992,2,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,2,2,16
1/4/1992,3,All 4 Love,Color Me Badd,3,3,9
1/4/1992,4,Can't Let Go,Mariah Carey,6,4,8
1/4/1992,5,Set Adrift On Memory Bliss,P.M. Dawn,4,1,12
1/4/1992,6,Finally,CeCe Peniston,8,6,15
1/4/1992,7,When A Man Loves A Woman,Michael Bolton,5,1,13
1/4/1992,8,2 Legit 2 Quit,M.C. Hammer,9,8,9
1/4/1992,9,Blowing Kisses In The Wind,Paula Abdul,7,6,12
1/4/1992,10,Wildside,Marky Mark & The Funky Bunch,10,10,9
1/4/1992,11,Addams Groove,M.C. Hammer,20,11,5
1/4/1992,12,Don't Let The Sun Go Down On Me,George Michael/Elton John,19,12,5
1/4/1992,13,Smells Like Teen Spirit,Nirvana,17,13,5
1/4/1992,14,No Son Of Mine,Genesis,13,13,10
1/4/1992,15,Keep Coming Back,Richard Marx,12,12,10
1/4/1992,16,That's What Love Is For,Amy Grant,11,7,15
1/4/1992,17,I Love Your Smile,Shanice,25,17,7
1/4/1992,18,O.P.P.,Naughty By Nature,15,6,18
1/4/1992,19,Diamonds And Pearls,Prince And The N.P.G.,30,19,5
1/4/1992,20,Don't Cry,Guns N' Roses,18,10,16
1/4/1992,21,Mysterious Ways,U2,26,21,7
1/4/1992,22,Live For Loving You,Gloria Estefan,22,22,13
1/4/1992,23,Broken Arrow,Rod Stewart,24,23,12
1/4/1992,24,Can't Stop This Thing We Started,Bryan Adams,21,2,17
1/4/1992,25,Let's Talk About Sex,Salt-N-Pepa,16,13,20
1/4/1992,26,Cream,Prince And The N.P.G.,14,1,15
1/4/1992,27,The Way I Feel About You,Karyn White,35,27,6
1/4/1992,28,Tell Me What You Want Me To Do,Tevin Campbell,32,28,9
1/4/1992,29,Forever My Lady,Jodeci,28,25,11
1/4/1992,30,Change,Lisa Stansfield,31,30,10
1/4/1992,31,Set The Night To Music,Roberta Flack With Maxi Priest,23,6,16
1/4/1992,32,Spending My Time,Roxette,34,32,11
1/4/1992,33,Love Me All Up,Stacy Earl,36,33,8
1/4/1992,34,Angel Baby,Angelica,38,30,12
1/4/1992,35,Mind Playing Tricks On Me,Geto Boys,39,30,14
1/4/1992,36,Keep It Comin',Keith Sweat,41,36,6
1/4/1992,37,Save Up All Your Tears,Cher,40,37,12
1/4/1992,38,Emotions,Mariah Carey,37,1,19
1/4/1992,39,I've Got A Lot To Learn About Love,The Storm,45,39,11
1/4/1992,40,Home Sweet Home,Motley Crue,44,40,9
1/4/1992,41,Is It Good To You,Heavy D & The Boyz,50,41,7
1/4/1992,42,Tender Kisses,Tracie Spencer,42,42,12
1/4/1992,43,Street Of Dreams,Nia Peeples,33,12,13
1/4/1992,44,Enter Sandman,Metallica,47,16,20
1/4/1992,45,In My Dreams,The Party,55,45,8
1/4/1992,46,The Unforgiven,Metallica,53,46,5
1/4/1992,47,Too Blind To See It,Kym Sims,51,47,8
1/4/1992,48,I Can't Make You Love Me,Bonnie Raitt,56,48,7
1/4/1992,49,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,52,20,13
1/4/1992,50,I Wonder Why,Curtis Stigers,46,9,18
12/28/1991,1,Black Or White,Michael Jackson,1,1,6
12/28/1991,2,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,2,2,15
12/28/1991,3,All 4 Love,Color Me Badd,3,3,8
12/28/1991,4,Set Adrift On Memory Bliss,P.M. Dawn,4,1,11
12/28/1991,5,When A Man Loves A Woman,Michael Bolton,5,1,12
12/28/1991,6,Can't Let Go,Mariah Carey,6,6,7
12/28/1991,7,Blowing Kisses In The Wind,Paula Abdul,7,6,11
12/28/1991,8,Finally,CeCe Peniston,8,8,14
12/28/1991,9,2 Legit 2 Quit,M.C. Hammer,9,9,8
12/28/1991,10,Wildside,Marky Mark & The Funky Bunch,10,10,8
12/28/1991,11,That's What Love Is For,Amy Grant,11,7,14
12/28/1991,12,Keep Coming Back,Richard Marx,12,12,9
12/28/1991,13,No Son Of Mine,Genesis,13,13,9
12/28/1991,14,Cream,Prince And The N.P.G.,14,1,14
12/28/1991,15,O.P.P.,Naughty By Nature,15,6,17
12/28/1991,16,Let's Talk About Sex,Salt-N-Pepa,16,13,19
12/28/1991,17,Smells Like Teen Spirit,Nirvana,17,17,4
12/28/1991,18,Don't Cry,Guns N' Roses,18,10,15
12/28/1991,19,Don't Let The Sun Go Down On Me,George Michael/Elton John,19,19,4
12/28/1991,20,Addams Groove,M.C. Hammer,20,20,4
12/28/1991,21,Can't Stop This Thing We Started,Bryan Adams,21,2,16
12/28/1991,22,Live For Loving You,Gloria Estefan,22,22,12
12/28/1991,23,Set The Night To Music,Roberta Flack With Maxi Priest,23,6,15
12/28/1991,24,Broken Arrow,Rod Stewart,24,24,11
12/28/1991,25,I Love Your Smile,Shanice,25,25,6
12/28/1991,26,Mysterious Ways,U2,26,26,6
12/28/1991,27,Do Anything,Natural Selection,27,2,21
12/28/1991,28,Forever My Lady,Jodeci,28,25,10
12/28/1991,29,Romantic,Karyn White,29,1,20
12/28/1991,30,Diamonds And Pearls,Prince And The N.P.G.,30,30,4
12/28/1991,31,Change,Lisa Stansfield,31,31,9
12/28/1991,32,Tell Me What You Want Me To Do,Tevin Campbell,32,32,8
12/28/1991,33,Street Of Dreams,Nia Peeples,33,12,12
12/28/1991,34,Spending My Time,Roxette,34,34,10
12/28/1991,35,The Way I Feel About You,Karyn White,35,35,5
12/28/1991,36,Love Me All Up,Stacy Earl,36,36,7
12/28/1991,37,Emotions,Mariah Carey,37,1,18
12/28/1991,38,Angel Baby,Angelica,38,30,11
12/28/1991,39,Mind Playing Tricks On Me,Geto Boys,39,30,13
12/28/1991,40,Save Up All Your Tears,Cher,40,40,11
12/28/1991,41,Keep It Comin',Keith Sweat,41,41,5
12/28/1991,42,Tender Kisses,Tracie Spencer,42,42,11
12/28/1991,43,Running Back To You,Vanessa Williams,43,18,21
12/28/1991,44,Home Sweet Home,Motley Crue,44,44,8
12/28/1991,45,I've Got A Lot To Learn About Love,The Storm,45,45,10
12/28/1991,46,I Wonder Why,Curtis Stigers,46,9,17
12/28/1991,47,Enter Sandman,Metallica,47,16,19
12/28/1991,48,Top Of The World,Van Halen,48,27,12
12/28/1991,49,Housecall,Shabba Ranks (Featuring Maxi Priest),49,37,10
12/28/1991,50,Is It Good To You,Heavy D & The Boyz,50,50,6
12/21/1991,1,Black Or White,Michael Jackson,1,1,5
12/21/1991,2,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,2,2,14
12/21/1991,3,All 4 Love,Color Me Badd,5,3,7
12/21/1991,4,Set Adrift On Memory Bliss,P.M. Dawn,3,1,10
12/21/1991,5,When A Man Loves A Woman,Michael Bolton,4,1,11
12/21/1991,6,Can't Let Go,Mariah Carey,7,6,6
12/21/1991,7,Blowing Kisses In The Wind,Paula Abdul,6,6,10
12/21/1991,8,Finally,CeCe Peniston,8,8,13
12/21/1991,9,2 Legit 2 Quit,M.C. Hammer,11,9,7
12/21/1991,10,Wildside,Marky Mark & The Funky Bunch,10,10,7
12/21/1991,11,That's What Love Is For,Amy Grant,9,7,13
12/21/1991,12,Keep Coming Back,Richard Marx,13,12,8
12/21/1991,13,No Son Of Mine,Genesis,17,13,8
12/21/1991,14,Cream,Prince And The N.P.G.,12,1,13
12/21/1991,15,O.P.P.,Naughty By Nature,14,6,16
12/21/1991,16,Let's Talk About Sex,Salt-N-Pepa,15,13,18
12/21/1991,17,Smells Like Teen Spirit,Nirvana,23,17,3
12/21/1991,18,Don't Cry,Guns N' Roses,16,10,14
12/21/1991,19,Don't Let The Sun Go Down On Me,George Michael/Elton John,34,19,3
12/21/1991,20,Addams Groove,M.C. Hammer,36,20,3
12/21/1991,21,Can't Stop This Thing We Started,Bryan Adams,18,2,15
12/21/1991,22,Live For Loving You,Gloria Estefan,22,22,11
12/21/1991,23,Set The Night To Music,Roberta Flack With Maxi Priest,20,6,14
12/21/1991,24,Broken Arrow,Rod Stewart,26,24,10
12/21/1991,25,I Love Your Smile,Shanice,29,25,5
12/21/1991,26,Mysterious Ways,U2,33,26,5
12/21/1991,27,Do Anything,Natural Selection,19,2,20
12/21/1991,28,Forever My Lady,Jodeci,25,25,9
12/21/1991,29,Romantic,Karyn White,24,1,19
12/21/1991,30,Diamonds And Pearls,Prince And The N.P.G.,49,30,3
12/21/1991,31,Change,Lisa Stansfield,31,31,8
12/21/1991,32,Tell Me What You Want Me To Do,Tevin Campbell,37,32,7
12/21/1991,33,Street Of Dreams,Nia Peeples,21,12,11
12/21/1991,34,Spending My Time,Roxette,35,34,9
12/21/1991,35,The Way I Feel About You,Karyn White,43,35,4
12/21/1991,36,Love Me All Up,Stacy Earl,42,36,6
12/21/1991,37,Emotions,Mariah Carey,28,1,17
12/21/1991,38,Angel Baby,Angelica,30,30,10
12/21/1991,39,Mind Playing Tricks On Me,Geto Boys,32,30,12
12/21/1991,40,Save Up All Your Tears,Cher,46,40,10
12/21/1991,41,Keep It Comin',Keith Sweat,53,41,4
12/21/1991,42,Tender Kisses,Tracie Spencer,45,42,10
12/21/1991,43,Running Back To You,Vanessa Williams,39,18,20
12/21/1991,44,Home Sweet Home,Motley Crue,47,44,7
12/21/1991,45,I've Got A Lot To Learn About Love,The Storm,55,45,9
12/21/1991,46,I Wonder Why,Curtis Stigers,38,9,16
12/21/1991,47,Enter Sandman,Metallica,40,16,18
12/21/1991,48,Top Of The World,Van Halen,41,27,11
12/21/1991,49,Housecall,Shabba Ranks (Featuring Maxi Priest),44,37,9
12/21/1991,50,Is It Good To You,Heavy D & The Boyz,50,50,5
12/14/1991,1,Black Or White,Michael Jackson,1,1,4
12/14/1991,2,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,4,2,13
12/14/1991,3,Set Adrift On Memory Bliss,P.M. Dawn,3,1,9
12/14/1991,4,When A Man Loves A Woman,Michael Bolton,2,1,10
12/14/1991,5,All 4 Love,Color Me Badd,5,5,6
12/14/1991,6,Blowing Kisses In The Wind,Paula Abdul,6,6,9
12/14/1991,7,Can't Let Go,Mariah Carey,8,7,5
12/14/1991,8,Finally,CeCe Peniston,11,8,12
12/14/1991,9,That's What Love Is For,Amy Grant,9,7,12
12/14/1991,10,Wildside,Marky Mark & The Funky Bunch,15,10,6
12/14/1991,11,2 Legit 2 Quit,M.C. Hammer,17,11,6
12/14/1991,12,Cream,Prince And The N.P.G.,7,1,12
12/14/1991,13,Keep Coming Back,Richard Marx,13,13,7
12/14/1991,14,O.P.P.,Naughty By Nature,10,6,15
12/14/1991,15,Let's Talk About Sex,Salt-N-Pepa,14,13,17
12/14/1991,16,Don't Cry,Guns N' Roses,16,10,13
12/14/1991,17,No Son Of Mine,Genesis,20,17,7
12/14/1991,18,Can't Stop This Thing We Started,Bryan Adams,12,2,14
12/14/1991,19,Do Anything,Natural Selection,18,2,19
12/14/1991,20,Set The Night To Music,Roberta Flack With Maxi Priest,19,6,13
12/14/1991,21,Street Of Dreams,Nia Peeples,21,12,10
12/14/1991,22,Live For Loving You,Gloria Estefan,25,22,10
12/14/1991,23,Smells Like Teen Spirit,Nirvana,40,23,2
12/14/1991,24,Romantic,Karyn White,22,1,18
12/14/1991,25,Forever My Lady,Jodeci,27,25,8
12/14/1991,26,Broken Arrow,Rod Stewart,28,26,9
12/14/1991,27,Hole Hearted,Extreme,24,4,20
12/14/1991,28,Emotions,Mariah Carey,23,1,16
12/14/1991,29,I Love Your Smile,Shanice,42,29,4
12/14/1991,30,Angel Baby,Angelica,31,30,9
12/14/1991,31,Change,Lisa Stansfield,36,31,7
12/14/1991,32,Mind Playing Tricks On Me,Geto Boys,30,30,11
12/14/1991,33,Mysterious Ways,U2,48,33,4
12/14/1991,34,Don't Let The Sun Go Down On Me,George Michael/Elton John,72,34,2
12/14/1991,35,Spending My Time,Roxette,35,35,8
12/14/1991,36,Addams Groove,M.C. Hammer,84,36,2
12/14/1991,37,Tell Me What You Want Me To Do,Tevin Campbell,38,37,6
12/14/1991,38,I Wonder Why,Curtis Stigers,26,9,15
12/14/1991,39,Running Back To You,Vanessa Williams,32,18,19
12/14/1991,40,Enter Sandman,Metallica,33,16,17
12/14/1991,41,Top Of The World,Van Halen,34,27,10
12/14/1991,42,Love Me All Up,Stacy Earl,43,42,5
12/14/1991,43,The Way I Feel About You,Karyn White,55,43,3
12/14/1991,44,Housecall,Shabba Ranks (Featuring Maxi Priest),37,37,8
12/14/1991,45,Tender Kisses,Tracie Spencer,45,44,9
12/14/1991,46,Save Up All Your Tears,Cher,46,46,9
12/14/1991,47,Home Sweet Home,Motley Crue,47,47,6
12/14/1991,48,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,39,20,10
12/14/1991,49,Diamonds And Pearls,Prince And The N.P.G.,88,49,2
12/14/1991,50,Is It Good To You,Heavy D & The Boyz,51,50,4
12/7/1991,1,Black Or White,Michael Jackson,3,1,3
12/7/1991,2,When A Man Loves A Woman,Michael Bolton,2,1,9
12/7/1991,3,Set Adrift On Memory Bliss,P.M. Dawn,1,1,8
12/7/1991,4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,4,4,12
12/7/1991,5,All 4 Love,Color Me Badd,7,5,5
12/7/1991,6,Blowing Kisses In The Wind,Paula Abdul,6,6,8
12/7/1991,7,Cream,Prince And The N.P.G.,5,1,11
12/7/1991,8,Can't Let Go,Mariah Carey,17,8,4
12/7/1991,9,That's What Love Is For,Amy Grant,11,7,11
12/7/1991,10,O.P.P.,Naughty By Nature,8,6,14
12/7/1991,11,Finally,CeCe Peniston,24,11,11
12/7/1991,12,Can't Stop This Thing We Started,Bryan Adams,10,2,13
12/7/1991,13,Keep Coming Back,Richard Marx,18,13,6
12/7/1991,14,Let's Talk About Sex,Salt-N-Pepa,13,13,16
12/7/1991,15,Wildside,Marky Mark & The Funky Bunch,21,15,5
12/7/1991,16,Don't Cry,Guns N' Roses,12,10,12
12/7/1991,17,2 Legit 2 Quit,M.C. Hammer,19,17,5
12/7/1991,18,Do Anything,Natural Selection,9,2,18
12/7/1991,19,Set The Night To Music,Roberta Flack With Maxi Priest,16,6,12
12/7/1991,20,No Son Of Mine,Genesis,22,20,6
12/7/1991,21,Street Of Dreams,Nia Peeples,20,12,9
12/7/1991,22,Romantic,Karyn White,14,1,17
12/7/1991,23,Emotions,Mariah Carey,15,1,15
12/7/1991,24,Hole Hearted,Extreme,23,4,19
12/7/1991,25,Live For Loving You,Gloria Estefan,29,25,9
12/7/1991,26,I Wonder Why,Curtis Stigers,26,9,14
12/7/1991,27,Forever My Lady,Jodeci,30,27,7
12/7/1991,28,Broken Arrow,Rod Stewart,34,28,8
12/7/1991,29,The One And Only,Chesney Hawkes,28,10,19
12/7/1991,30,Mind Playing Tricks On Me,Geto Boys,33,30,10
12/7/1991,31,Angel Baby,Angelica,35,31,8
12/7/1991,32,Running Back To You,Vanessa Williams,37,18,18
12/7/1991,33,Enter Sandman,Metallica,31,16,16
12/7/1991,34,Top Of The World,Van Halen,41,27,9
12/7/1991,35,Spending My Time,Roxette,45,35,7
12/7/1991,36,Change,Lisa Stansfield,44,32,6
12/7/1991,37,Housecall,Shabba Ranks (Featuring Maxi Priest),42,37,7
12/7/1991,38,Tell Me What You Want Me To Do,Tevin Campbell,46,38,5
12/7/1991,39,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,38,20,9
12/7/1991,40,Smells Like Teen Spirit,Nirvana,,40,1
12/7/1991,41,I Adore Mi Amor,Color Me Badd,36,1,20
12/7/1991,42,I Love Your Smile,Shanice,51,42,3
12/7/1991,43,Love Me All Up,Stacy Earl,55,43,4
12/7/1991,44,Don't Want To Be A Fool,Luther Vandross,39,9,19
12/7/1991,45,Tender Kisses,Tracie Spencer,47,44,8
12/7/1991,46,Save Up All Your Tears,Cher,49,46,8
12/7/1991,47,Home Sweet Home,Motley Crue,60,47,5
12/7/1991,48,Mysterious Ways,U2,74,48,3
12/7/1991,49,Groovy Train,The Farm,48,41,11
12/7/1991,50,Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,56,50,5
11/30/1991,1,Set Adrift On Memory Bliss,P.M. Dawn,3,1,7
11/30/1991,2,When A Man Loves A Woman,Michael Bolton,1,1,8
11/30/1991,3,Black Or White,Michael Jackson,35,3,2
11/30/1991,4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,4,4,11
11/30/1991,5,Cream,Prince And The N.P.G.,2,1,10
11/30/1991,6,Blowing Kisses In The Wind,Paula Abdul,8,6,7
11/30/1991,7,All 4 Love,Color Me Badd,21,7,4
11/30/1991,8,O.P.P.,Naughty By Nature,11,6,13
11/30/1991,9,Do Anything,Natural Selection,24,2,17
11/30/1991,10,Can't Stop This Thing We Started,Bryan Adams,5,2,12
11/30/1991,11,That's What Love Is For,Amy Grant,7,7,10
11/30/1991,12,Don't Cry,Guns N' Roses,10,10,11
11/30/1991,13,Let's Talk About Sex,Salt-N-Pepa,13,13,15
11/30/1991,14,Romantic,Karyn White,15,1,16
11/30/1991,15,Emotions,Mariah Carey,33,1,14
11/30/1991,16,Set The Night To Music,Roberta Flack With Maxi Priest,6,6,11
11/30/1991,17,Can't Let Go,Mariah Carey,30,17,3
11/30/1991,18,Keep Coming Back,Richard Marx,16,16,5
11/30/1991,19,2 Legit 2 Quit,M.C. Hammer,36,19,4
11/30/1991,20,Street Of Dreams,Nia Peeples,12,12,8
11/30/1991,21,Wildside,Marky Mark & The Funky Bunch,26,21,4
11/30/1991,22,No Son Of Mine,Genesis,22,22,5
11/30/1991,23,Hole Hearted,Extreme,31,4,18
11/30/1991,24,Finally,CeCe Peniston,25,24,10
11/30/1991,25,With You,Tony Terry,19,14,23
11/30/1991,26,I Wonder Why,Curtis Stigers,9,9,13
11/30/1991,27,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,67,1,20
11/30/1991,28,The One And Only,Chesney Hawkes,17,10,18
11/30/1991,29,Live For Loving You,Gloria Estefan,28,28,8
11/30/1991,30,Forever My Lady,Jodeci,29,29,6
11/30/1991,31,Enter Sandman,Metallica,38,16,15
11/30/1991,32,Something To Talk About,Bonnie Raitt,49,5,20
11/30/1991,33,Mind Playing Tricks On Me,Geto Boys,37,33,9
11/30/1991,34,Broken Arrow,Rod Stewart,34,34,7
11/30/1991,35,Angel Baby,Angelica,43,35,7
11/30/1991,36,I Adore Mi Amor,Color Me Badd,90,1,19
11/30/1991,37,Running Back To You,Vanessa Williams,56,18,17
11/30/1991,38,Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,20,20,8
11/30/1991,39,Don't Want To Be A Fool,Luther Vandross,47,9,18
11/30/1991,40,Get A Leg Up,John Mellencamp,14,14,9
11/30/1991,41,Top Of The World,Van Halen,27,27,8
11/30/1991,42,Housecall,Shabba Ranks (Featuring Maxi Priest),41,41,6
11/30/1991,43,Something Got Me Started,Simply Red,23,23,10
11/30/1991,44,Change,Lisa Stansfield,32,32,5
11/30/1991,45,Spending My Time,Roxette,40,40,6
11/30/1991,46,Tell Me What You Want Me To Do,Tevin Campbell,60,46,4
11/30/1991,47,Tender Kisses,Tracie Spencer,44,44,7
11/30/1991,48,Groovy Train,The Farm,42,41,10
11/30/1991,49,Save Up All Your Tears,Cher,48,48,7
11/30/1991,50,Can't Truss It,Public Enemy,53,50,7
11/23/1991,1,When A Man Loves A Woman,Michael Bolton,3,1,7
11/23/1991,2,Cream,Prince And The N.P.G.,1,1,9
11/23/1991,3,Set Adrift On Memory Bliss,P.M. Dawn,5,3,6
11/23/1991,4,It's So Hard To Say Goodbye To Yesterday,Boyz II Men,4,4,10
11/23/1991,5,Can't Stop This Thing We Started,Bryan Adams,2,2,11
11/23/1991,6,Set The Night To Music,Roberta Flack With Maxi Priest,6,6,10
11/23/1991,7,That's What Love Is For,Amy Grant,8,7,9
11/23/1991,8,Blowing Kisses In The Wind,Paula Abdul,13,8,6
11/23/1991,9,I Wonder Why,Curtis Stigers,11,9,12
11/23/1991,10,Don't Cry,Guns N' Roses,10,10,10
11/23/1991,11,O.P.P.,Naughty By Nature,7,6,12
11/23/1991,12,Street Of Dreams,Nia Peeples,17,12,7
11/23/1991,13,Let's Talk About Sex,Salt-N-Pepa,15,13,14
